id_000001	genome_1903704_rplT
id_005097	genome_1221500_rplO
id_005098	genome_1221500_rpsE
id_005099	genome_1221500_rplR
id_005100	genome_1221500_rplF
id_005101	genome_1221500_rpsH
id_005102	genome_1221500_rplE
id_005103	genome_1221500_rplX
id_005104	genome_1221500_rplN
id_005105	genome_1221500_rpsQ
id_005106	genome_1221500_rplP
id_005107	genome_1221500_rpsC
id_005108	genome_1221500_rplV
id_005109	genome_1221500_rpsS
id_005110	genome_1221500_rplB
id_005111	genome_1221500_rplW
id_005112	genome_1221500_rplD
id_005113	genome_1221500_rplC
id_005114	genome_1221500_rpsJ
id_005115	genome_1221500_rpsG
id_005116	genome_1221500_rpsL
id_005117	genome_1221500_rplL
id_005118	genome_1221500_rplA
id_005119	genome_1221500_rplK
id_005120	genome_1221500_rplY
id_005121	genome_1221500_rpsR
id_005122	genome_1221500_rpsF
id_005123	genome_357809_rpsA
id_005124	genome_357809_rpsL
id_005125	genome_357809_rpsG
id_005126	genome_357809_rplT
id_005127	genome_357809_rplY
id_005128	genome_357809_rpsT
id_005129	genome_357809_rplS
id_005130	genome_357809_rpsP
id_005131	genome_357809_rplU
id_005132	genome_357809_rpsU
id_005133	genome_357809_rpsB
id_005134	genome_357809_rpsO
id_005135	genome_357809_rpsI
id_005136	genome_357809_rplM
id_005137	genome_357809_rplQ
id_005138	genome_357809_rpsD
id_005139	genome_357809_rpsK
id_005140	genome_357809_rpsM
id_005141	genome_357809_rplO
id_005142	genome_357809_rpsE
id_005143	genome_357809_rplR
id_005144	genome_357809_rplF
id_005145	genome_357809_rpsH
id_005146	genome_357809_rplE
id_005147	genome_357809_rplX
id_005148	genome_357809_rplN
id_005149	genome_357809_rpsQ
id_005150	genome_357809_rplP
id_005151	genome_357809_rpsC
id_005152	genome_357809_rplV
id_005153	genome_357809_rpsS
id_005154	genome_357809_rplB
id_005155	genome_357809_rplW
id_005156	genome_357809_rplD
id_005157	genome_357809_rplC
id_005158	genome_357809_rpsJ
id_005159	genome_357809_rplL
id_005160	genome_357809_rplA
id_005161	genome_357809_rplK
id_005162	genome_357809_rpsF
id_005163	genome_767817_rplY
id_005164	genome_767817_rplK
id_005165	genome_767817_rplA
id_005166	genome_767817_rplL
id_005167	genome_767817_rpsL
id_005168	genome_767817_rpsG
id_005169	genome_767817_rpsJ
id_005170	genome_767817_rplC
id_005171	genome_767817_rplD
id_005172	genome_767817_rplW
id_005173	genome_767817_rplB
id_005174	genome_767817_rpsS
id_005175	genome_767817_rplV
id_005176	genome_767817_rpsC
id_005177	genome_767817_rplP
id_005178	genome_767817_rpsQ
id_005179	genome_767817_rplN
id_005180	genome_767817_rplX
id_005181	genome_767817_rplE
id_005182	genome_767817_rpsH
id_005183	genome_767817_rplF
id_005184	genome_767817_rplR
id_005185	genome_767817_rpsE
id_005186	genome_767817_rplO
id_005187	genome_767817_rpsM
id_005188	genome_767817_rpsK
id_005189	genome_767817_rpsD
id_005190	genome_767817_rplQ
id_005191	genome_767817_rplM
id_005192	genome_767817_rpsI
id_005193	genome_767817_rpsT
id_005194	genome_767817_rpsU
id_005195	genome_767817_rplT
id_005196	genome_767817_rpsB
id_005197	genome_767817_rpsO
id_005198	genome_767817_rplS
id_005199	genome_767817_rpsP
id_005200	genome_767817_rpmB
id_005201	genome_767817_rplU
id_005202	genome_767817_rpsR
id_005203	genome_767817_rpsF
id_005204	genome_1185653_rplY
id_005205	genome_1185653_rplK
id_005206	genome_1185653_rplA
id_005207	genome_1185653_rplL
id_005208	genome_1185653_rpsL
id_005209	genome_1185653_rpsG
id_005210	genome_1185653_rpsJ
id_005211	genome_1185653_rplC
id_005212	genome_1185653_rplD
id_005213	genome_1185653_rplW
id_005214	genome_1185653_rplB
id_005215	genome_1185653_rpsS
id_005216	genome_1185653_rplV
id_005217	genome_1185653_rpsC
id_005218	genome_1185653_rplP
id_005219	genome_1185653_rpsQ
id_005220	genome_1185653_rplN
id_005221	genome_1185653_rplX
id_005222	genome_1185653_rplE
id_005223	genome_1185653_rpsH
id_005224	genome_1185653_rplF
id_005225	genome_1185653_rplR
id_005226	genome_1185653_rpsE
id_005227	genome_1185653_rplO
id_005228	genome_1185653_rpsM
id_005229	genome_1185653_rpsK
id_005230	genome_1185653_rplQ
id_005231	genome_1185653_rplM
id_005232	genome_1185653_rpsI
id_005233	genome_1185653_rpsD
id_005234	genome_1185653_rplT
id_005235	genome_1185653_rplU
id_005236	genome_1185653_rpsT
id_005237	genome_1185653_rpsU
id_005238	genome_1185653_rpsO
id_005239	genome_1185653_rpsB
id_005240	genome_1185653_rplS
id_005241	genome_1185653_rpsP
id_005242	genome_1185653_rpmB
id_005243	genome_1185653_rpsR
id_005244	genome_1185653_rpsF
id_005245	genome_698758_rplK
id_005246	genome_698758_rplA
id_005247	genome_698758_rplL
id_005248	genome_698758_rpsL
id_005249	genome_698758_rpsG
id_005250	genome_698758_rpsJ
id_005251	genome_698758_rplC
id_005252	genome_698758_rplD
id_005253	genome_698758_rplW
id_005254	genome_698758_rplB
id_005255	genome_698758_rpsS
id_005256	genome_698758_rplV
id_005257	genome_698758_rpsC
id_005258	genome_698758_rplP
id_005259	genome_698758_rpsQ
id_005260	genome_698758_rplN
id_005261	genome_698758_rplX
id_005262	genome_698758_rplE
id_005263	genome_698758_rpsH
id_005264	genome_698758_rplF
id_005265	genome_698758_rplR
id_005266	genome_698758_rpsE
id_005267	genome_698758_rplO
id_005268	genome_698758_rpsM
id_005269	genome_698758_rpsK
id_005270	genome_698758_rplQ
id_005271	genome_698758_rplM
id_005272	genome_698758_rpsI
id_005273	genome_698758_rpsD
id_005274	genome_698758_rplT
id_005275	genome_698758_rplU
id_005276	genome_698758_rpsT
id_005277	genome_698758_rpsU
id_005278	genome_698758_rpsO
id_005279	genome_698758_rpsB
id_005280	genome_698758_rplS
id_005281	genome_698758_rpsP
id_005282	genome_698758_rpmB
id_005283	genome_698758_rpsR
id_005284	genome_698758_rpsF
id_005285	genome_53442_rplK
id_005286	genome_53442_rplA
id_005287	genome_53442_rplL
id_005288	genome_53442_rpsT
id_005289	genome_53442_rpmB
id_005290	genome_53442_rplU
id_005291	genome_53442_rpsO
id_005292	genome_53442_rplT
id_005293	genome_53442_rpsB
id_005294	genome_53442_rplS
id_005295	genome_53442_rpsP
id_005296	genome_53442_rpsU
id_005297	genome_53442_rpsG
id_005298	genome_53442_rpsL
id_005299	genome_53442_rpsR
id_005300	genome_53442_rpsF
id_005301	genome_370438_rplK
id_005302	genome_370438_rplA
id_005303	genome_370438_rplL
id_005304	genome_370438_rpsL
id_005305	genome_370438_rpsG
id_005306	genome_370438_rpsJ
id_005307	genome_370438_rplC
id_005308	genome_370438_rplD
id_005309	genome_370438_rplW
id_005310	genome_370438_rplB
id_005311	genome_370438_rpsS
id_005312	genome_370438_rplV
id_005313	genome_370438_rpsC
id_005314	genome_370438_rplP
id_005315	genome_370438_rpsQ
id_005316	genome_370438_rplN
id_005317	genome_370438_rplX
id_005318	genome_370438_rplE
id_005319	genome_370438_rpsH
id_005320	genome_370438_rplF
id_005321	genome_370438_rplR
id_005322	genome_370438_rpsE
id_005323	genome_370438_rplO
id_005324	genome_370438_rpsM
id_005325	genome_370438_rpsK
id_005326	genome_370438_rpsD
id_005327	genome_370438_rplQ
id_005328	genome_370438_rplM
id_005329	genome_370438_rpsI
id_005330	genome_370438_rplU
id_005331	genome_370438_rpsT
id_005332	genome_370438_rpsU
id_005333	genome_370438_rpsB
id_005334	genome_370438_rpsO
id_005335	genome_370438_rplS
id_005336	genome_370438_rpsP
id_005337	genome_370438_rpmB
id_005338	genome_370438_rplT
id_005339	genome_370438_rpsR
id_005340	genome_370438_rpsF
id_005341	genome_866775_rplL
id_005342	genome_866775_rplA
id_005343	genome_866775_rplK
id_005344	genome_866775_rpsU
id_005345	genome_866775_rpsP
id_005346	genome_866775_rplS
id_005347	genome_866775_rplT
id_005348	genome_866775_rpsL
id_005349	genome_866775_rpsG
id_005350	genome_866775_rpsJ
id_005351	genome_866775_rplC
id_005352	genome_866775_rplD
id_005353	genome_866775_rplW
id_005354	genome_866775_rplB
id_005355	genome_866775_rpsS
id_005356	genome_866775_rplV
id_005357	genome_866775_rpsC
id_005358	genome_866775_rplP
id_005359	genome_866775_rpsQ
id_005360	genome_866775_rplN
id_005361	genome_866775_rplX
id_005362	genome_866775_rplE
id_005363	genome_866775_rpsH
id_005364	genome_866775_rplF
id_005365	genome_866775_rplR
id_005366	genome_866775_rpsE
id_005367	genome_866775_rplO
id_005368	genome_866775_rpsM
id_005369	genome_866775_rpsK
id_005370	genome_866775_rplQ
id_005371	genome_866775_rplM
id_005372	genome_866775_rpsI
id_005373	genome_866775_rpsT
id_005374	genome_866775_rpsO
id_005375	genome_866775_rpmB
id_005376	genome_866775_rpsB
id_005377	genome_866775_rplU
id_005378	genome_866775_rpsD
id_005379	genome_866775_rpsF
id_005380	genome_866775_rpsR
id_005381	genome_2507160_rpsF
id_005382	genome_2507160_rpsR
id_005383	genome_2507160_rpsJ
id_005384	genome_2507160_rplC
id_005385	genome_2507160_rplD
id_005386	genome_2507160_rplW
id_005387	genome_2507160_rplB
id_005388	genome_2507160_rpsS
id_005389	genome_2507160_rplV
id_005390	genome_2507160_rplP
id_005391	genome_2507160_rpsQ
id_005392	genome_2507160_rplN
id_005393	genome_2507160_rplX
id_005394	genome_2507160_rplE
id_005395	genome_2507160_rpsH
id_005396	genome_2507160_rplF
id_005397	genome_2507160_rplR
id_005398	genome_2507160_rpsE
id_005399	genome_2507160_rplO
id_005400	genome_2507160_rpsM
id_005401	genome_2507160_rpsK
id_005402	genome_2507160_rpsD
id_005403	genome_2507160_rplS
id_005404	genome_2507160_rpsT
id_005405	genome_2507160_rpsU
id_005406	genome_2507160_rpmB
id_005407	genome_2507160_rplU
id_005408	genome_2507160_rplT
id_005409	genome_2507160_rpsO
id_005410	genome_2507160_rpsB
id_005411	genome_2507160_rpsP
id_005412	genome_2507160_rpsG
id_005413	genome_2507160_rpsL
id_005414	genome_2507160_rplL
id_005415	genome_2507160_rplA
id_005416	genome_2507160_rplK
id_005417	genome_2507160_rpmG
id_005418	genome_2507160_rpsI
id_005419	genome_2507160_rplM
id_005420	genome_697329_rplS
id_005421	genome_697329_rpsJ
id_005422	genome_697329_rplC
id_005423	genome_697329_rplD
id_005424	genome_697329_rplW
id_005425	genome_697329_rplB
id_005426	genome_697329_rpsS
id_005427	genome_697329_rplV
id_005428	genome_697329_rpsC
id_005429	genome_697329_rplP
id_005430	genome_697329_rpsQ
id_005431	genome_697329_rplN
id_005432	genome_697329_rplX
id_005433	genome_697329_rplE
id_005434	genome_697329_rpsH
id_005435	genome_697329_rplF
id_005436	genome_697329_rplR
id_005437	genome_697329_rpsE
id_005438	genome_697329_rplO
id_005439	genome_697329_rpsM
id_005440	genome_697329_rpsK
id_005441	genome_697329_rpsD
id_005442	genome_697329_rplQ
id_005443	genome_697329_rplL
id_005444	genome_697329_rpsT
id_005445	genome_697329_rpsP
id_005446	genome_697329_rpsB
id_005447	genome_697329_rplU
id_005448	genome_697329_rpsF
id_005449	genome_697329_rplM
id_005450	genome_697329_rpsI
id_005451	genome_697329_rplA
id_005452	genome_697329_rplK
id_005453	genome_697329_rpsO
id_005454	genome_697329_rpmB
id_005455	genome_697329_rpsG
id_005456	genome_697329_rpsL
id_005457	genome_697329_rplT
id_005458	genome_697329_rpsU
id_005459	genome_51173_rpsG
id_005460	genome_51173_rpsL
id_005461	genome_51173_rplL
id_005462	genome_51173_rplA
id_005463	genome_51173_rplK
id_005464	genome_51173_rplY
id_005465	genome_51173_rpmB
id_005466	genome_51173_rpsU
id_005467	genome_51173_rpsB
id_005468	genome_51173_rplS
id_005469	genome_51173_rpsP
id_005470	genome_51173_rplU
id_005471	genome_51173_rpsI
id_005472	genome_51173_rplM
id_005473	genome_51173_rplQ
id_005474	genome_51173_rpsK
id_005475	genome_51173_rpsM
id_005476	genome_51173_rplO
id_005477	genome_51173_rpsE
id_005478	genome_51173_rplR
id_005479	genome_51173_rplF
id_005480	genome_51173_rpsH
id_005481	genome_51173_rplE
id_005482	genome_51173_rplX
id_005483	genome_51173_rplN
id_005484	genome_51173_rpsQ
id_005485	genome_51173_rplP
id_005486	genome_51173_rpsC
id_005487	genome_51173_rplV
id_005488	genome_51173_rpsS
id_005489	genome_51173_rplB
id_005490	genome_51173_rplW
id_005491	genome_51173_rplD
id_005492	genome_51173_rplC
id_005493	genome_51173_rpsJ
id_005494	genome_51173_rpsT
id_005495	genome_51173_rpsD
id_005496	genome_51173_rpsR
id_005497	genome_51173_rpsF
id_005498	genome_51173_rpsO
id_005499	genome_51173_rplT
id_005500	genome_1505_rplK
id_005501	genome_1505_rplA
id_005502	genome_1505_rplL
id_005503	genome_1505_rpsL
id_005504	genome_1505_rpsG
id_005505	genome_1505_rpsJ
id_005506	genome_1505_rplC
id_005507	genome_1505_rplD
id_005508	genome_1505_rplW
id_005509	genome_1505_rplB
id_005510	genome_1505_rpsS
id_005511	genome_1505_rplV
id_005512	genome_1505_rpsC
id_005513	genome_1505_rplP
id_005514	genome_1505_rpsQ
id_005515	genome_1505_rplN
id_005516	genome_1505_rplX
id_005517	genome_1505_rplE
id_005518	genome_1505_rpsH
id_005519	genome_1505_rplF
id_005520	genome_1505_rplR
id_005521	genome_1505_rpsE
id_005522	genome_1505_rplO
id_005523	genome_1505_rpsM
id_005524	genome_1505_rpsK
id_005525	genome_1505_rplQ
id_005526	genome_1505_rplM
id_005527	genome_1505_rpsI
id_005528	genome_1505_rpsA
id_005529	genome_1505_rplU
id_005530	genome_1505_rpsT
id_005531	genome_1505_rpsU
id_005532	genome_1505_rpsO
id_005533	genome_1505_rpsB
id_005534	genome_1505_rplS
id_005535	genome_1505_rpsP
id_005536	genome_1505_rpmB
id_005537	genome_1505_rplT
id_005538	genome_1505_rpsR
id_005539	genome_1505_rpsF
id_005540	genome_1385937_rpsF
id_005541	genome_1385937_rpsR
id_005542	genome_1385937_rpsI
id_005543	genome_1385937_rpsJ
id_005544	genome_1385937_rplC
id_005545	genome_1385937_rplD
id_005546	genome_1385937_rplW
id_005547	genome_1385937_rplB
id_005548	genome_1385937_rpsS
id_005549	genome_1385937_rplV
id_005550	genome_1385937_rpsC
id_005551	genome_1385937_rplP
id_005552	genome_1385937_rpsQ
id_005553	genome_1385937_rplN
id_005554	genome_1385937_rplX
id_005555	genome_1385937_rplE
id_005556	genome_1385937_rpsH
id_005557	genome_1385937_rplF
id_005558	genome_1385937_rplR
id_005559	genome_1385937_rpsE
id_005560	genome_1385937_rplO
id_005561	genome_1385937_rpsM
id_005562	genome_1385937_rpsK
id_005563	genome_1385937_rplQ
id_005564	genome_1385937_rpsL
id_005565	genome_1385937_rpsG
id_005566	genome_1385937_rpmB
id_005567	genome_1385937_rpsD
id_005568	genome_1385937_rpsO
id_005569	genome_1385937_rplT
id_005570	genome_1385937_rplU
id_005571	genome_1385937_rplS
id_005572	genome_1385937_rpsP
id_005573	genome_1385937_rpsB
id_005574	genome_1385937_rpsU
id_005575	genome_1385937_rpsT
id_005576	genome_1385937_rplL
id_005577	genome_1385937_rplA
id_005578	genome_1385937_rplK
id_005579	genome_568703_rpsF
id_005580	genome_568703_rpsR
id_005581	genome_568703_rpsD
id_005582	genome_568703_rpsT
id_005583	genome_568703_rpsO
id_005584	genome_568703_rpsU
id_005585	genome_568703_rpsB
id_005586	genome_568703_rplS
id_005587	genome_568703_rpsP
id_005588	genome_568703_rpmB
id_005589	genome_568703_rplU
id_005590	genome_568703_rplT
id_005591	genome_568703_rplL
id_005592	genome_568703_rplA
id_005593	genome_568703_rplK
id_005594	genome_568703_rpsI
id_005595	genome_568703_rplM
id_005596	genome_568703_rplQ
id_005597	genome_568703_rpsK
id_005598	genome_568703_rpsM
id_005599	genome_568703_rplO
id_005600	genome_568703_rpsE
id_005601	genome_568703_rplR
id_005602	genome_568703_rplF
id_005603	genome_568703_rpsH
id_005604	genome_568703_rplE
id_005605	genome_568703_rplX
id_005606	genome_568703_rplN
id_005607	genome_568703_rpsQ
id_005608	genome_568703_rplP
id_005609	genome_568703_rpsC
id_005610	genome_568703_rplV
id_005611	genome_568703_rpsS
id_005612	genome_568703_rplB
id_005613	genome_568703_rplW
id_005614	genome_568703_rplD
id_005615	genome_568703_rplC
id_005616	genome_568703_rpsJ
id_005617	genome_568703_rpsG
id_005618	genome_568703_rpsL
id_005619	genome_208435_rpsJ
id_005620	genome_208435_rplC
id_005621	genome_208435_rplD
id_005622	genome_208435_rplW
id_005623	genome_208435_rplB
id_005624	genome_208435_rpsS
id_005625	genome_208435_rplV
id_005626	genome_208435_rpsC
id_005627	genome_208435_rplP
id_005628	genome_208435_rpsQ
id_005629	genome_208435_rplN
id_005630	genome_208435_rplX
id_005631	genome_208435_rplE
id_005632	genome_208435_rpsH
id_005633	genome_208435_rplF
id_005634	genome_208435_rplR
id_005635	genome_208435_rpsE
id_005636	genome_208435_rplO
id_005637	genome_208435_rpsM
id_005638	genome_208435_rpsK
id_005639	genome_208435_rplQ
id_005640	genome_208435_rpmB
id_005641	genome_208435_rpsO
id_005642	genome_208435_rplM
id_005643	genome_208435_rpsI
id_005644	genome_208435_rplS
id_005645	genome_208435_rpsT
id_005646	genome_208435_rpsA
id_005647	genome_208435_rplL
id_005648	genome_208435_rpsP
id_005649	genome_208435_rplU
id_005650	genome_208435_rplT
id_005651	genome_208435_rpsU
id_005652	genome_208435_rplA
id_005653	genome_208435_rplK
id_005654	genome_208435_rpsR
id_005655	genome_208435_rpsF
id_005656	genome_208435_rpsG
id_005657	genome_208435_rpsL
id_005658	genome_208435_rpsB
id_005659	genome_208435_rpsD
id_005660	genome_708126_rpsB
id_005661	genome_708126_rpsL
id_005662	genome_708126_rpsG
id_005663	genome_708126_rplL
id_005664	genome_708126_rplA
id_005665	genome_708126_rplK
id_005666	genome_708126_rpsR
id_005667	genome_708126_rpsF
id_005668	genome_708126_rpsJ
id_005669	genome_708126_rplC
id_005670	genome_708126_rplD
id_005671	genome_708126_rplW
id_005672	genome_708126_rplB
id_005673	genome_708126_rpsS
id_005674	genome_708126_rplV
id_005675	genome_708126_rpsC
id_005676	genome_708126_rplP
id_005677	genome_708126_rpsQ
id_005678	genome_708126_rplN
id_005679	genome_708126_rplX
id_005680	genome_708126_rplE
id_005681	genome_708126_rpsH
id_005682	genome_708126_rplF
id_005683	genome_708126_rplR
id_005684	genome_708126_rpsE
id_005685	genome_708126_rplO
id_005686	genome_708126_rpsM
id_005687	genome_708126_rpsK
id_005688	genome_708126_rplQ
id_005689	genome_708126_rpsP
id_005690	genome_708126_rplU
id_005691	genome_708126_rpsD
id_005692	genome_708126_rplT
id_005693	genome_708126_rpsT
id_005694	genome_708126_rpsO
id_005695	genome_708126_rpsU
id_005696	genome_708126_rpmB
id_005697	genome_708126_rpsI
id_005698	genome_708126_rplM
id_005699	genome_1002809_rpsF
id_005700	genome_1002809_rpsR
id_005701	genome_1002809_rplK
id_005702	genome_1002809_rplA
id_005703	genome_1002809_rplL
id_005704	genome_1002809_rpsL
id_005705	genome_1002809_rpsG
id_005706	genome_1002809_rpsJ
id_005707	genome_1002809_rplC
id_005708	genome_1002809_rplD
id_005709	genome_1002809_rplW
id_005710	genome_1002809_rplB
id_005711	genome_1002809_rpsS
id_005712	genome_1002809_rplV
id_005713	genome_1002809_rpsC
id_005714	genome_1002809_rplP
id_005715	genome_1002809_rpsQ
id_005716	genome_1002809_rplN
id_005717	genome_1002809_rplX
id_005718	genome_1002809_rplE
id_005719	genome_1002809_rpsH
id_005720	genome_1002809_rplF
id_005721	genome_1002809_rplR
id_005722	genome_1002809_rpsE
id_005723	genome_1002809_rplO
id_005724	genome_1002809_rpsM
id_005725	genome_1002809_rpsK
id_005726	genome_1002809_rplQ
id_005727	genome_1002809_rplM
id_005728	genome_1002809_rpsI
id_005729	genome_1002809_rpsD
id_005730	genome_1002809_rplT
id_005731	genome_1002809_rplU
id_005732	genome_1002809_rpsT
id_005733	genome_1002809_rpsU
id_005734	genome_1002809_rpsO
id_005735	genome_1002809_rpsB
id_005736	genome_1002809_rplS
id_005737	genome_1002809_rpsP
id_005738	genome_1002809_rpmB
id_005739	genome_2507161_rpsF
id_005740	genome_2507161_rpsR
id_005741	genome_2507161_rplT
id_005742	genome_2507161_rpmB
id_005743	genome_2507161_rpsP
id_005744	genome_2507161_rplS
id_005745	genome_2507161_rpsB
id_005746	genome_2507161_rpsO
id_005747	genome_2507161_rpsU
id_005748	genome_2507161_rpsT
id_005749	genome_2507161_rplU
id_005750	genome_2507161_rpsI
id_005751	genome_2507161_rplM
id_005752	genome_2507161_rplQ
id_005753	genome_2507161_rpsD
id_005754	genome_2507161_rpsK
id_005755	genome_2507161_rpsM
id_005756	genome_2507161_rplO
id_005757	genome_2507161_rpsE
id_005758	genome_2507161_rplR
id_005759	genome_2507161_rplF
id_005760	genome_2507161_rpsH
id_005761	genome_2507161_rplE
id_005762	genome_2507161_rplX
id_005763	genome_2507161_rplN
id_005764	genome_2507161_rpsQ
id_005765	genome_2507161_rplP
id_005766	genome_2507161_rpsC
id_005767	genome_2507161_rplV
id_005768	genome_2507161_rpsS
id_005769	genome_2507161_rplB
id_005770	genome_2507161_rplW
id_005771	genome_2507161_rplD
id_005772	genome_2507161_rplC
id_005773	genome_2507161_rpsJ
id_005774	genome_2507161_rpsG
id_005775	genome_2507161_rpsL
id_005776	genome_2507161_rplL
id_005777	genome_2507161_rplA
id_005778	genome_2507161_rplK
id_005779	genome_626937_rpsJ
id_005780	genome_626937_rplC
id_005781	genome_626937_rplD
id_005782	genome_626937_rplW
id_005783	genome_626937_rplB
id_005784	genome_626937_rpsS
id_005785	genome_626937_rplV
id_005786	genome_626937_rpsC
id_005787	genome_626937_rplP
id_005788	genome_626937_rpsQ
id_005789	genome_626937_rplN
id_005790	genome_626937_rplX
id_005791	genome_626937_rplE
id_005792	genome_626937_rpsH
id_005793	genome_626937_rplF
id_005794	genome_626937_rplR
id_005795	genome_626937_rpsE
id_005796	genome_626937_rplO
id_005797	genome_626937_rpsM
id_005798	genome_626937_rpsK
id_005799	genome_626937_rpsD
id_005800	genome_626937_rplQ
id_005801	genome_626937_rplM
id_005802	genome_626937_rpsI
id_005803	genome_626937_rplT
id_005804	genome_626937_rpsL
id_005805	genome_626937_rpsG
id_005806	genome_626937_rpmG
id_005807	genome_626937_rplK
id_005808	genome_626937_rplA
id_005809	genome_626937_rpsB
id_005810	genome_626937_rpsP
id_005811	genome_626937_rplS
id_005812	genome_626937_rpsO
id_005813	genome_626937_rpsT
id_005814	genome_626937_rpsU
id_005815	genome_626937_rplL
id_005816	genome_626937_rpsF
id_005817	genome_555079_rpsL
id_005818	genome_555079_rpsG
id_005819	genome_555079_rpsJ
id_005820	genome_555079_rplC
id_005821	genome_555079_rplD
id_005822	genome_555079_rplW
id_005823	genome_555079_rplB
id_005824	genome_555079_rpsS
id_005825	genome_555079_rplV
id_005826	genome_555079_rpsC
id_005827	genome_555079_rplP
id_005828	genome_555079_rpsQ
id_005829	genome_555079_rplN
id_005830	genome_555079_rplX
id_005831	genome_555079_rplE
id_005832	genome_555079_rpsH
id_005833	genome_555079_rplF
id_005834	genome_555079_rplR
id_005835	genome_555079_rpsE
id_005836	genome_555079_rplO
id_005837	genome_555079_rpsM
id_005838	genome_555079_rpsK
id_005839	genome_555079_rpsD
id_005840	genome_555079_rplQ
id_005841	genome_555079_rplM
id_005842	genome_555079_rpsI
id_005843	genome_555079_rplU
id_005844	genome_555079_rpsT
id_005845	genome_555079_rpsU
id_005846	genome_555079_rpmB
id_005847	genome_555079_rpsP
id_005848	genome_555079_rplS
id_005849	genome_555079_rpsO
id_005850	genome_555079_rpsB
id_005851	genome_555079_rplT
id_005852	genome_555079_rplL
id_005853	genome_555079_rplA
id_005854	genome_555079_rplK
id_005855	genome_555079_rpmG
id_005856	genome_555079_rpsR
id_005857	genome_555079_rpsF
id_005858	genome_279808_rpsJ
id_005859	genome_279808_rplC
id_005860	genome_279808_rplD
id_005861	genome_279808_rplW
id_005862	genome_279808_rplB
id_005863	genome_279808_rpsS
id_005864	genome_279808_rplV
id_005865	genome_279808_rpsC
id_005866	genome_279808_rplP
id_005867	genome_279808_rpsQ
id_005868	genome_279808_rplN
id_005869	genome_279808_rplX
id_005870	genome_279808_rplE
id_005871	genome_279808_rpsH
id_005872	genome_279808_rplF
id_005873	genome_279808_rplR
id_005874	genome_279808_rpsE
id_005875	genome_279808_rplO
id_005876	genome_279808_rpsM
id_005877	genome_279808_rpsK
id_005878	genome_279808_rplQ
id_005879	genome_279808_rplM
id_005880	genome_279808_rpsI
id_005881	genome_279808_rpsD
id_005882	genome_279808_rplT
id_005883	genome_279808_rplU
id_005884	genome_279808_rpsT
id_005885	genome_279808_rpsU
id_005886	genome_279808_rpsA
id_005887	genome_279808_rpsO
id_005888	genome_279808_rpsB
id_005889	genome_279808_rplS
id_005890	genome_279808_rpsP
id_005891	genome_279808_rpmB
id_005892	genome_279808_rpsG
id_005893	genome_279808_rpsL
id_005894	genome_279808_rplL
id_005895	genome_279808_rplA
id_005896	genome_279808_rplK
id_005897	genome_279808_rplY
id_005898	genome_279808_rpsR
id_005899	genome_279808_rpsF
id_005900	genome_1471761_rplT
id_005901	genome_1471761_rpsB
id_005902	genome_1471761_rplU
id_005903	genome_1471761_rpsD
id_005904	genome_1471761_rpsR
id_005905	genome_1471761_rpsF
id_005906	genome_1471761_rpsI
id_005907	genome_1471761_rplM
id_005908	genome_1471761_rpsT
id_005909	genome_1471761_rpsU
id_005910	genome_1471761_rpmB
id_005911	genome_1471761_rpsP
id_005912	genome_1471761_rpsO
id_005913	genome_1471761_rplS
id_005914	genome_1471761_rplQ
id_005915	genome_1471761_rpsK
id_005916	genome_1471761_rpsM
id_005917	genome_1471761_rplO
id_005918	genome_1471761_rpsE
id_005919	genome_1471761_rplR
id_005920	genome_1471761_rplF
id_005921	genome_1471761_rpsH
id_005922	genome_1471761_rplE
id_005923	genome_1471761_rplX
id_005924	genome_1471761_rplN
id_005925	genome_1471761_rpsQ
id_005926	genome_1471761_rplP
id_005927	genome_1471761_rpsC
id_005928	genome_1471761_rpsS
id_005929	genome_1471761_rplB
id_005930	genome_1471761_rplW
id_005931	genome_1471761_rplD
id_005932	genome_1471761_rplC
id_005933	genome_1471761_rpsJ
id_005934	genome_1471761_rpsG
id_005935	genome_1471761_rpsL
id_005936	genome_1471761_rplL
id_005937	genome_1471761_rplA
id_005938	genome_1471761_rplK
id_005939	genome_1471761_rplY
id_005940	genome_699246_rpsJ
id_005941	genome_699246_rplC
id_005942	genome_699246_rplD
id_005943	genome_699246_rplB
id_005944	genome_699246_rpsS
id_005945	genome_699246_rpsC
id_005946	genome_699246_rplP
id_005947	genome_699246_rpsQ
id_005948	genome_699246_rplN
id_005949	genome_699246_rplX
id_005950	genome_699246_rplE
id_005951	genome_699246_rpsH
id_005952	genome_699246_rplF
id_005953	genome_699246_rplR
id_005954	genome_699246_rpsE
id_005955	genome_699246_rplO
id_005956	genome_699246_rpsM
id_005957	genome_699246_rpsK
id_005958	genome_699246_rplQ
id_005959	genome_699246_rpsF
id_005960	genome_699246_rpsU
id_005961	genome_699246_rpsT
id_005962	genome_699246_rplT
id_005963	genome_699246_rpmG
id_005964	genome_699246_rplK
id_005965	genome_699246_rplA
id_005966	genome_699246_rplL
id_005967	genome_699246_rpsL
id_005968	genome_699246_rpsG
id_005969	genome_699246_rpsP
id_005970	genome_699246_rplS
id_005971	genome_699246_rplM
id_005972	genome_699246_rpsI
id_005973	genome_699246_rpsB
id_005974	genome_699246_rpsO
id_005975	genome_699246_rpsD
id_005976	genome_699246_rplU
id_005977	genome_485916_rplK
